queryCost,latitude,longitude,resolvedAddress,address,timezone,tzoffset,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,description,icon
1,27.9995,84.6333,"27.9995,84.6333","27.9995,84.6333",Asia/Kathmandu,5.75,90.1,71.5,78.6,69.2,77.89,3.03,,5.0,,,,,8.7,124.9,,86.1,5.1,,,0.0,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
1,21.6429,104.4591,"21.6429,104.4591","21.6429,104.4591",Asia/Bangkok,7.0,86.8,73.7,78.4,72.8,87.09,0.51,,25.0,,,,,8.9,188.3,1001.7,90.0,11.7,,,0.0,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
1,10.4447,-66.8545,"10.4447,-66.8545","10.4447,-66.8545",America/Caracas,-4.5,92.4,70.5,79.7,74.2,88.68,0.0,,0.0,,,,,2.5,43.1,,81.0,5.8,,,0.0,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,46.3318,-114.6432,"46.3318,-114.6432","46.3318,-114.6432",America/Los_Angeles,-7.0,88.8,58.3,72.7,51.8,50.33,0.01,,4.17,,,,,6.7,142.6,1012.3,15.5,9.9,,,0.0,0.05,Rain,Clear conditions throughout the day with early morning rain.,rain
1,33.0681,-116.7469,"33.0681,-116.7469","33.0681,-116.7469",America/Los_Angeles,-7.0,88.0,67.6,74.8,66.6,78.66,1.11,,41.67,,0.0,0.0,,13.7,145.9,1015.7,50.4,8.9,,,0.0,0.06,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
1,24.634,121.7541,"24.634,121.7541","24.634,121.7541",Asia/Taipei,8.0,75.4,70.3,72.2,67.1,84.05,1.35,,100.0,,,,39.5,24.2,78.4,1014.0,93.0,4.0,,,0.0,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,24.3311,91.5642,"24.3311,91.5642","24.3311,91.5642",Asia/Dhaka,6.0,80.4,50.4,64.4,54.8,75.94,0.0,,0.0,,,,,5.5,169.8,1017.1,12.0,2.9,,,0.0,0.63,Clear,Clear conditions throughout the day.,clear-day
1,6.1353,116.2825,"6.1353,116.2825","6.1353,116.2825",Asia/Kuching,8.0,89.5,73.4,78.3,74.1,91.04,0.02,,4.17,,,,,11.4,90.0,1011.3,94.9,5.3,,,0.0,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
1,14.5624,-90.5205,"14.5624,-90.5205","14.5624,-90.5205",America/Guatemala,-6.0,71.6,62.6,67.0,62.6,86.69,0.0,,0.0,,,,,11.4,154.0,1011.7,83.8,6.9,,,0.0,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,53.665,-8.306000000000001,"53.665,-8.306000000000001","53.665,-8.306000000000001",Europe/Dublin,1.0,57.6,47.1,53.5,52.6,95.74,1.15,,16.67,,,,,15.3,233.9,997.0,45.2,9.9,,,0.0,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,45.6731,-121.2129,"45.6731,-121.2129","45.6731,-121.2129",America/Los_Angeles,-8.0,55.2,33.0,43.2,36.4,72.57,0.07,,16.67,,,,31.1,17.2,209.7,1016.2,24.4,8.7,,,0.0,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
1,7.6167,-75.3337,"7.6167,-75.3337","7.6167,-75.3337",America/Bogota,-5.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.49,,,
1,14.5667,-90.45,"14.5667,-90.45","14.5667,-90.45",America/Guatemala,-6.0,77.1,62.3,68.8,60.3,75.96,0.26,,8.33,,,,,20.8,,1013.1,76.7,9.8,,,0.0,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1,28.278,84.35,"28.278,84.35","28.278,84.35",Asia/Kathmandu,5.75,0.0,0.0,93.6,72.6,78.6,0.32,44.4,19.0,,,,,4.0,154.6,1003.1,58.3,5.3,,,,0.89,Partially cloudy,,partly-cloudy-day
1,41.8964,12.4374,"41.8964,12.4374","41.8964,12.4374",Europe/Rome,1.0,56.8,47.9,53.3,51.7,94.13,3.11,,16.67,,,,41.4,30.1,105.5,1007.4,82.4,3.3,,,0.0,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,42.3525,-123.5533,"42.3525,-123.5533","42.3525,-123.5533",America/Los_Angeles,-8.0,42.9,31.4,36.6,39.1,86.4,2.02,,79.17,,,,36.9,18.6,150.4,1003.8,75.9,3.7,,,0.0,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,17.9031,73.4361,"17.9031,73.4361","17.9031,73.4361",Asia/Kolkata,5.5,0.0,0.0,72.8,69.7,93.5,1.59,40.0,17.0,,,,,6.7,249.6,1008.7,37.0,1.1,,,,0.24,Partially cloudy,,partly-cloudy-day
1,-22.2492,-42.65,"-22.2492,-42.65","-22.2492,-42.65",America/Sao_Paulo,-2.0,88.2,73.7,79.1,71.7,83.4,2.09,,33.33,,,,,0.0,,1007.9,93.3,0.9,,,0.0,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
1,11.374,77.8987,"11.374,77.8987","11.374,77.8987",Asia/Kolkata,5.5,0.0,0.0,92.2,71.1,79.0,0.07,41.7,17.0,,,,,0.9,70.0,1010.2,73.7,4.6,,,,0.61,Partially cloudy,,partly-cloudy-day
1,27.832,84.5423,"27.832,84.5423","27.832,84.5423",Asia/Kathmandu,5.75,94.1,72.8,84.2,71.9,76.74,3.06,,40.0,,,,,5.8,153.3,,66.0,4.3,,,0.0,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,-6.702999999999999,106.7734,"-6.702999999999999,106.7734","-6.702999999999999,106.7734",Asia/Jakarta,7.0,102.8,67.3,82.1,71.7,79.82,0.0,,0.0,,,,,11.4,240.1,1009.7,55.2,4.4,,,0.0,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,6.06832965,116.5867799,"6.06832965,116.5867799","6.06832965,116.5867799",Asia/Kuching,8.0,90.9,73.4,80.3,74.6,89.53,3.54,,12.5,,,,,12.8,149.2,1008.9,94.3,5.9,,,0.0,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,33.2413,75.2381,"33.2413,75.2381","33.2413,75.2381",Asia/Kolkata,5.5,0.0,0.0,70.4,45.4,59.4,0.24,20.0,8.0,,,,,2.2,242.9,,41.8,2.3,,,,0.04,Partially cloudy,,partly-cloudy-day
1,15.3925,73.8377,"15.3925,73.8377","15.3925,73.8377",Asia/Kolkata,5.5,98.0,77.1,83.3,77.5,93.38,2.56,,75.0,,,,,13.9,187.1,1006.2,93.8,1.4,,,0.0,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,56.7331,-5.2213,"56.7331,-5.2213","56.7331,-5.2213",Europe/London,1.0,34.6,24.2,29.6,46.3,100.0,2.24,,16.0,,,,58.2,89.4,225.8,1001.1,20.2,4.2,,,0.0,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,28.2045,84.7387,"28.2045,84.7387","28.2045,84.7387",Asia/Kathmandu,5.75,96.6,73.1,86.8,73.6,77.21,0.63,,20.0,,,,,8.1,110.0,,66.0,5.0,,,0.0,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
1,7.9436,125.2441,"7.9436,125.2441","7.9436,125.2441",Asia/Manila,8.0,77.1,68.6,71.4,70.0,95.32,0.72,,71.43,,,,,2.2,206.7,1010.3,91.4,9.6,,,0.0,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,42.3562,43.9063,"42.3562,43.9063","42.3562,43.9063",Asia/Tbilisi,4.0,42.0,25.6,33.4,31.5,71.84,0.54,,28.57,,,,,25.0,192.1,1023.0,50.1,5.1,,,0.0,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,33.2611,75.2138,"33.2611,75.2138","33.2611,75.2138",Asia/Kolkata,5.5,0.0,0.0,83.2,58.2,65.3,0.01,20.0,8.0,,,,,2.2,164.0,,41.3,2.5,,,,0.54,Partially cloudy,,partly-cloudy-day
1,35.7508,68.8479,"35.7508,68.8479","35.7508,68.8479",Asia/Kabul,4.5,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.54,,,
1,43.5004,-110.9633,"43.5004,-110.9633","43.5004,-110.9633",America/Denver,-6.0,64.5,34.9,49.9,40.8,70.5,0.24,,16.67,,0.0,30.97,40.3,16.7,259.2,1005.0,48.8,9.9,,,0.0,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1,51.5408,-3.3766,"51.5408,-3.3766","51.5408,-3.3766",Europe/London,1.0,65.4,53.5,60.1,57.5,91.61,0.88,,16.67,,,,32.2,15.4,233.0,1002.1,60.9,5.9,,,0.0,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,9.5493,-79.6505,"9.5493,-79.6505","9.5493,-79.6505",America/Panama,-5.0,85.7,73.4,78.0,72.3,86.05,0.15,,4.17,,,,,12.1,256.9,1010.1,77.5,5.9,,,0.0,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1,27.7667,85.7,"27.7667,85.7","27.7667,85.7",Asia/Kathmandu,5.75,68.1,68.1,68.1,,,0.0,,0.0,,,,,0.0,,,100.0,4.3,,,0.0,0.83,Overcast,Cloudy skies throughout the day.,cloudy
1,16.3634,120.6282,"16.3634,120.6282","16.3634,120.6282",Asia/Manila,8.0,63.8,61.4,62.7,62.2,98.3,14.99,,40.0,,,,,13.4,264.5,999.9,80.0,0.9,,,0.0,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,-40.9324,145.6201,"-40.9324,145.6201","-40.9324,145.6201",Australia/Hobart,10.0,55.7,46.5,51.4,46.2,81.39,0.18,,25.0,,,,,20.4,269.7,1024.6,29.9,13.7,,,0.0,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,25.1941,94.4481,"25.1941,94.4481","25.1941,94.4481",Asia/Kolkata,5.5,79.6,70.4,75.2,72.5,91.7,1.95,,25.0,,,,,4.7,196.7,1005.5,92.0,2.3,,,0.0,0.51,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
1,45.6462,-120.7933,"45.6462,-120.7933","45.6462,-120.7933",America/Los_Angeles,-7.0,66.5,62.2,64.4,58.9,82.68,0.14,,33.33,,,,29.3,15.0,173.8,1010.5,96.1,9.9,,,0.0,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,9.879,76.9683,"9.879,76.9683","9.879,76.9683",Asia/Kolkata,5.5,78.7,71.5,75.2,71.9,89.58,3.74,,15.38,,,,,10.3,133.9,1010.0,99.1,2.8,,,0.0,1.0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
1,47.2841,-122.6522,"47.2841,-122.6522","47.2841,-122.6522",America/Los_Angeles,-8.0,54.6,50.0,52.4,46.2,80.02,0.45,,95.83,,,,42.5,20.6,176.0,1005.7,98.4,9.0,,,0.0,1.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,38.3529,-80.7427,"38.3529,-80.7427","38.3529,-80.7427",America/New_York,-4.0,72.7,65.0,68.3,65.8,92.0,4.5,,87.5,,0.0,0.0,39.1,11.8,184.6,1013.2,80.7,6.7,,,0.0,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,44.5558,38.063,"44.5558,38.063","44.5558,38.063",Europe/Moscow,4.0,86.2,69.8,76.8,68.2,78.35,0.0,,0.0,,,,,13.4,181.7,1011.4,5.8,6.3,,,0.0,0.82,Clear,Clear conditions throughout the day.,clear-day
1,18.7654,73.36399999999999,"18.7654,73.36399999999999","18.7654,73.36399999999999",Asia/Kolkata,5.5,90.8,64.5,80.0,63.8,61.23,0.0,,0.0,,,,,9.2,114.7,1011.4,2.7,1.8,,,0.0,0.41,Clear,Clear conditions throughout the day.,clear-day
1,10.3184,77.5277,"10.3184,77.5277","10.3184,77.5277",Asia/Kolkata,5.5,0.0,0.0,58.2,54.8,92.6,1.76,60.0,25.0,,,,,12.5,134.0,,85.0,1.9,,,,0.38,"Rain, Partially cloudy",,rain
1,19.9883,-155.2448,"19.9883,-155.2448","19.9883,-155.2448",Pacific/Honolulu,-10.0,74.4,64.6,68.8,64.8,87.77,0.28,,12.5,,,,19.5,9.2,96.1,1021.7,39.0,9.9,,,0.0,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,36.9964,-121.7164,"36.9964,-121.7164","36.9964,-121.7164",America/Los_Angeles,-7.0,65.2,39.7,51.8,44.4,75.66,0.0,,0.0,,0.0,0.0,18.3,9.5,229.2,1023.1,0.0,9.9,,,0.0,0.24,Clear,Clear conditions throughout the day.,clear-day
1,40.3751,49.8254,"40.3751,49.8254","40.3751,49.8254",Asia/Baku,5.0,53.6,42.9,50.8,50.9,98.45,0.4,,8.33,,,,46.1,34.4,330.0,1014.2,98.6,6.2,,,0.0,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
1,14.0211,-87.2055,"14.0211,-87.2055","14.0211,-87.2055",America/Tegucigalpa,-6.0,95.9,67.9,75.2,69.3,86.81,0.69,,25.0,,,,,9.1,110.0,1009.9,86.2,4.4,,,0.0,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,44.1372,-124.1247,"44.1372,-124.1247","44.1372,-124.1247",America/Los_Angeles,-8.0,53.1,38.3,47.9,43.2,78.68,0.11,,25.0,,0.0,0.0,45.0,23.3,192.8,1020.1,45.9,7.5,,,0.0,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1,7.8253,126.0367,"7.8253,126.0367","7.8253,126.0367",Asia/Manila,8.0,94.9,76.7,84.3,76.5,89.29,0.67,,25.0,,,,,4.5,333.3,1010.5,90.0,13.0,,,0.0,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
1,45.5169,-122.369,"45.5169,-122.369","45.5169,-122.369",America/Los_Angeles,-7.0,55.2,31.6,43.9,43.4,86.77,0.76,,95.83,,,,28.9,17.1,156.3,1005.7,94.3,8.5,,,0.0,0.78,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,18.5005,120.8417,"18.5005,120.8417","18.5005,120.8417",Asia/Manila,8.0,79.8,77.1,78.4,76.3,93.26,4.09,,25.0,,,,,29.1,314.2,999.4,100.0,3.3,,,0.0,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,25.4196,94.1054,"25.4196,94.1054","25.4196,94.1054",Asia/Kolkata,5.5,80.0,72.2,75.7,73.6,93.33,0.56,,37.5,,,,,5.8,148.0,1003.2,87.5,2.3,,,0.0,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1,47.5692,-122.6561,"47.5692,-122.6561","47.5692,-122.6561",America/Los_Angeles,-8.0,54.3,44.7,52.9,49.7,88.16,4.17,,75.0,,,,32.1,18.6,190.3,1013.4,99.3,7.4,,,0.0,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,27.0165,88.2476,"27.0165,88.2476","27.0165,88.2476",Asia/Kolkata,5.5,78.5,61.8,73.0,65.5,77.83,0.0,,0.0,,,,,4.4,134.3,1001.8,80.2,4.9,,,0.0,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,18.8204,97.1594,"18.8204,97.1594","18.8204,97.1594",Asia/Yangon,6.5,101.5,101.5,101.5,78.9,76.53,0.0,,0.0,,,,,1.1,180.0,1008.6,60.0,6.2,,,0.0,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,44.8545,-91.4334,"44.8545,-91.4334","44.8545,-91.4334",America/Chicago,-5.0,71.6,62.7,67.0,65.3,94.33,3.06,,100.0,,,,33.7,18.3,142.0,1004.3,100.0,6.5,,,0.0,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,38.4505,-123.1247,"38.4505,-123.1247","38.4505,-123.1247",America/Los_Angeles,-7.0,60.9,39.5,51.3,41.3,69.71,0.0,,0.0,,0.0,0.0,,8.0,257.8,1022.7,5.6,9.7,,,0.0,0.24,Clear,Clear conditions throughout the day.,clear-day
1,17.8101,120.9319,"17.8101,120.9319","17.8101,120.9319",Asia/Manila,8.0,86.4,75.2,77.3,75.5,95.46,0.54,,21.43,,,,,9.2,76.1,1010.2,94.5,6.9,,,0.0,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
1,14.8937,74.5828,"14.8937,74.5828","14.8937,74.5828",Asia/Kolkata,5.5,95.7,77.1,82.2,77.7,94.38,1.84,,37.5,,,,,2.6,281.9,1007.6,82.6,3.3,,,0.0,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
1,-6.9934,110.389,"-6.9934,110.389","-6.9934,110.389",Asia/Jakarta,7.0,85.5,74.6,76.9,73.8,91.73,3.88,,80.0,,,,,9.2,302.1,1011.3,85.0,2.8,,,0.0,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,7.2853,80.4829,"7.2853,80.4829","7.2853,80.4829",Asia/Colombo,5.5,98.0,70.1,84.4,73.6,81.5,3.08,,16.67,,,,,15.0,176.4,1008.3,67.2,8.0,,,0.0,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,14.7159,-91.8708,"14.7159,-91.8708","14.7159,-91.8708",America/Guatemala,-6.0,107.8,55.4,76.4,66.5,80.21,0.04,,4.17,,,,,11.4,92.7,1011.8,52.2,7.6,,,0.0,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1,38.3139,-120.6609,"38.3139,-120.6609","38.3139,-120.6609",America/Los_Angeles,-7.0,59.2,54.6,57.5,56.2,95.04,2.36,,95.83,,0.0,0.0,38.0,19.2,174.7,1009.3,40.7,5.2,,,0.0,0.5,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain
1,27.7838,85.8369,"27.7838,85.8369","27.7838,85.8369",Asia/Kathmandu,5.75,77.0,69.8,72.6,,,0.0,,0.0,,,,,3.4,63.8,,94.1,3.7,,,0.0,0.8,Overcast,Cloudy skies throughout the day.,cloudy
1,14.689,-90.4902,"14.689,-90.4902","14.689,-90.4902",America/Guatemala,-6.0,75.2,62.6,67.6,60.9,80.8,0.02,,4.17,,,,,20.8,274.2,1015.5,80.8,7.4,,,0.0,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
1,46.1947,-123.7669,"46.1947,-123.7669","46.1947,-123.7669",America/Los_Angeles,-8.0,59.1,51.0,56.2,55.0,94.99,2.86,,100.0,,0.0,0.0,37.2,25.5,189.8,1007.1,4.3,4.5,,,0.0,0.96,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain
1,14.6614,-90.9681,"14.6614,-90.9681","14.6614,-90.9681",America/Guatemala,-6.0,74.8,63.4,68.2,63.2,85.16,0.08,,4.17,,,,,11.3,117.0,1010.5,79.0,5.3,,,0.0,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1,1.4931,124.841,"1.4931,124.841","1.4931,124.841",Asia/Makassar,8.0,97.5,74.0,85.0,74.6,82.64,0.01,,12.5,,,,,7.1,185.3,1009.1,61.2,6.1,,,0.0,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
1,44.3984,-122.3454,"44.3984,-122.3454","44.3984,-122.3454",America/Los_Angeles,-8.0,61.6,44.8,56.7,52.7,85.7,1.72,,79.17,,1.45,4.02,39.4,23.4,189.3,1011.1,99.1,7.1,,,0.0,0.93,"Snow, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow
1,31.07,118.2,"31.07,118.2","31.07,118.2",Asia/Shanghai,8.0,84.7,71.3,76.6,70.3,82.8,0.0,,0.0,,,,,15.7,75.7,1005.4,87.1,5.4,,,0.0,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,28.0115,112.9838,"28.0115,112.9838","28.0115,112.9838",Asia/Shanghai,8.0,87.2,73.4,78.4,71.4,81.98,0.31,,8.33,,,,,8.9,237.8,1006.4,48.5,2.4,,,0.0,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1,25.83,94.13,"25.83,94.13","25.83,94.13",Asia/Kolkata,5.5,0.0,0.0,75.1,71.1,87.3,0.17,40.0,17.0,,,,,2.5,174.0,,56.0,2.0,,,,0.6,Partially cloudy,,partly-cloudy-day
1,-5.7946,-35.1888,"-5.7946,-35.1888","-5.7946,-35.1888",America/Fortaleza,-3.0,77.0,58.4,72.8,71.2,91.4,0.0,,0.0,,,,,18.3,169.2,,83.0,4.1,,,0.0,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,48.1424,-121.4219,"48.1424,-121.4219","48.1424,-121.4219",America/Los_Angeles,-7.0,71.2,50.9,59.4,50.4,73.16,0.0,,0.0,,0.0,52.62,,9.7,244.7,1015.0,30.2,6.2,,,0.0,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,47.8651,-122.332,"47.8651,-122.332","47.8651,-122.332",America/Los_Angeles,-7.0,43.0,32.4,36.7,36.9,79.04,0.32,,62.5,,,,32.3,25.8,187.3,1010.9,90.9,9.6,,,0.0,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,38.9325,121.553,"38.9325,121.553","38.9325,121.553",Asia/Shanghai,8.0,73.5,66.5,69.3,68.8,98.28,0.69,,12.5,,,,,17.9,,999.6,82.5,1.9,,,0.0,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,18.2544,-76.8865,"18.2544,-76.8865","18.2544,-76.8865",America/Jamaica,-5.0,88.3,71.6,79.1,71.4,81.22,7.45,,12.5,,,,,24.2,164.6,1005.8,99.8,3.4,,,0.0,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
1,34.10694106,-118.37915890000002,"34.10694106,-118.37915890000002","34.10694106,-118.37915890000002",America/Los_Angeles,-8.0,62.7,42.8,52.2,39.8,64.32,0.17,,12.5,,0.0,0.0,32.2,9.8,108.6,1014.3,29.2,8.9,,,0.0,0.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
1,-5.0804,-45.601000000000006,"-5.0804,-45.601000000000006","-5.0804,-45.601000000000006",America/Fortaleza,-3.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.46,,,
1,9.7967,77.0611,"9.7967,77.0611","9.7967,77.0611",Asia/Kolkata,5.5,116.2,72.2,89.2,71.0,70.65,0.12,,33.33,,,,,2.4,285.5,1008.9,71.2,5.5,,,0.0,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
1,24.5938,72.7308,"24.5938,72.7308","24.5938,72.7308",Asia/Kolkata,5.5,0.0,0.0,68.6,67.9,97.8,0.5,100.0,42.0,,,,,1.1,306.7,,100.0,0.3,,,,0.44,"Rain, Overcast",,rain
1,29.5863,80.2186,"29.5863,80.2186","29.5863,80.2186",Asia/Kolkata,5.5,84.3,64.9,73.8,68.2,85.73,3.53,,40.0,,,,,5.2,190.4,999.7,55.6,4.5,,,0.0,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
1,27.2129,117.9852,"27.2129,117.9852","27.2129,117.9852",Asia/Shanghai,8.0,75.8,69.3,71.8,70.5,95.96,2.03,,62.5,,,,,3.2,185.5,1009.6,61.3,3.2,,,0.0,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
1,24.9926,93.4946,"24.9926,93.4946","24.9926,93.4946",Asia/Kolkata,5.5,88.2,65.0,72.1,66.1,84.09,0.63,,25.0,,,,,8.1,254.0,1006.6,81.3,2.3,,,0.0,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
1,16.379,120.6,"16.379,120.6","16.379,120.6",Asia/Manila,8.0,64.5,62.3,63.4,62.8,97.76,16.75,,36.36,,,,,17.9,303.6,997.8,31.9,0.5,,,0.0,0.77,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain
1,16.3453,120.5567,"16.3453,120.5567","16.3453,120.5567",Asia/Manila,8.0,68.8,61.5,65.1,63.4,94.4,1.44,,62.5,,,,,8.7,203.9,1006.8,99.8,4.3,,,0.0,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
1,43.271,-122.6802,"43.271,-122.6802","43.271,-122.6802",America/Los_Angeles,-8.0,44.7,36.1,40.3,37.3,87.04,0.0,,0.0,,,,,4.7,87.1,1029.6,63.6,9.4,,,0.0,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
1,34.468,-119.8018,"34.468,-119.8018","34.468,-119.8018",America/Los_Angeles,-7.0,55.3,40.2,48.9,44.2,83.59,0.04,,12.5,,,,18.3,13.1,142.1,1011.8,47.1,9.8,,,0.0,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
1,26.88211522,88.3195318,"26.88211522,88.3195318","26.88211522,88.3195318",Asia/Kolkata,5.5,93.7,77.3,85.5,79.5,100.0,1.57,,100.0,,,,,5.8,60.0,1005.9,95.0,1.9,,,0.0,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
1,34.2363,-118.2251,"34.2363,-118.2251","34.2363,-118.2251",America/Los_Angeles,-8.0,57.7,49.2,54.3,49.9,85.69,1.52,,54.17,,,,23.0,12.9,151.9,1011.8,89.8,7.8,,,0.0,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1,23.4495,92.8112,"23.4495,92.8112","23.4495,92.8112",Asia/Kolkata,5.5,0.0,0.0,74.2,71.1,90.6,0.72,100.0,42.0,,,,,0.0,,,50.0,1.1,,,,0.49,"Rain, Partially cloudy",,rain
1,50.4868,-121.7,"50.4868,-121.7","50.4868,-121.7",America/Vancouver,-7.0,63.2,57.8,60.4,54.9,82.39,1.19,,66.67,,,,26.4,16.6,191.2,1017.0,0.0,151.7,,,0.0,1.0,Rain,Clear conditions throughout the day with rain.,rain
1,10.1067,-83.9753,"10.1067,-83.9753","10.1067,-83.9753",America/Costa_Rica,-6.0,78.6,68.0,72.0,64.6,78.14,0.04,,4.17,,,,23.0,13.9,109.9,1010.3,89.3,6.5,,,0.0,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
1,33.3747,-86.8019,"33.3747,-86.8019","33.3747,-86.8019",America/Chicago,-6.0,60.3,20.4,36.8,35.2,76.27,2.13,,33.33,,,,28.9,15.8,290.4,1015.8,62.5,8.1,,,0.0,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
1,43.6164,-122.1355,"43.6164,-122.1355","43.6164,-122.1355",America/Los_Angeles,-8.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0.64,,,
